transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
2442,75,679,2017-10-29,0.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,1970-01-01 10:47:39
2443,69,1512,2017-06-21,0.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,1970-01-01 11:15:53
2444,23,1341,2017-02-21,1.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,1970-01-01 09:30:44
2445,29,2463,2017-07-03,1.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,1970-01-01 11:51:36
2446,38,2275,2017-08-16,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,1970-01-01 11:26:07
2447,65,52,2017-12-03,1.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,1970-01-01 11:14:47
2448,89,3247,2017-10-24,1.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,1970-01-01 10:25:39
2449,99,963,2017-10-14,0.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,1970-01-01 11:23:29
2450,72,2093,2017-03-24,1.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,1970-01-01 11:44:55
2451,90,2279,2017-04-01,0.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,1970-01-01 10:41:22
2452,96,914,2017-01-31,1.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,1970-01-01 10:33:22
2453,56,2341,2017-08-31,1.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,1970-01-01 11:19:39
2454,40,1075,2017-10-14,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,1970-01-01 10:30:23
2455,45,3083,2017-10-16,1.0,Approved,Solex,Standard,medium,medium,441.49,84.99,1970-01-01 11:24:24
2456,38,2605,2017-09-06,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,1970-01-01 09:51:10
2457,75,2255,2017-04-14,1.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,1970-01-01 11:15:53
2458,12,2067,2017-05-24,1.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,1970-01-01 10:36:56
2459,68,1793,2017-07-17,0.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,1970-01-01 09:43:16
2460,56,1640,2017-04-07,1.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,1970-01-01 09:28:35
2461,57,270,2017-12-23,1.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1970-01-01 11:44:55
2462,86,805,2017-02-21,0.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,1970-01-01 10:36:46
2463,2,3500,2017-04-25,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,1970-01-01 11:27:25
2464,25,985,2017-08-28,0.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,1970-01-01 11:23:29
2465,3,363,2017-08-31,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,1970-01-01 11:43:38
2466,21,3286,2017-12-21,0.0,Approved,Solex,Standard,medium,large,1071.23,380.74,1970-01-01 09:46:00
2467,51,3036,2017-02-05,0.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,1970-01-01 11:44:55
2468,14,568,2017-05-28,1.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,1970-01-01 10:30:38
2469,79,2471,2017-03-16,1.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,1970-01-01 09:54:27
2470,55,1827,2017-07-27,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,1970-01-01 10:30:23
2471,29,2786,2017-01-06,0.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,1970-01-01 10:06:01
2472,97,263,2017-07-03,1.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,1970-01-01 09:19:09
2473,14,2277,2017-08-23,0.0,Approved,Solex,Standard,high,large,1842.92,1105.75,1970-01-01 11:38:42
2474,49,1321,2017-06-26,0.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,1970-01-01 11:24:24
2475,77,2065,2017-05-29,1.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,1970-01-01 11:43:38
2476,64,3055,2017-03-07,1.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,1970-01-01 11:38:42
2477,39,1570,2017-02-08,1.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,1970-01-01 11:12:16
2478,0,676,2017-07-27,1.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,1970-01-01 11:51:50
2479,26,273,2017-05-06,1.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,1970-01-01 09:28:35
2480,44,3054,2017-09-08,1.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,1970-01-01 11:17:52
2481,19,2479,2017-01-15,1.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,1970-01-01 11:04:40
2482,63,2929,2017-04-30,1.0,Cancelled,Solex,Standard,medium,medium,1483.2,99.59,1970-01-01 10:02:26
2483,0,385,2017-09-13,0.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,1970-01-01 10:27:48
2484,35,75,2017-08-22,0.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,1970-01-01 09:35:27
2485,38,2112,2017-03-09,0.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,1970-01-01 10:08:18
2486,66,982,2017-02-20,0.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,1970-01-01 11:29:05
2487,90,1885,2017-12-26,0.0,Approved,Solex,Standard,low,medium,945.04,507.58,1970-01-01 09:52:40
2488,31,67,2017-03-18,0.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,1970-01-01 10:50:31
2489,63,174,2017-03-09,0.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,1970-01-01 10:02:26
2490,95,2170,2017-12-02,0.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,1970-01-01 10:31:14
2491,87,1655,2017-04-23,1.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,1970-01-01 10:41:22
2492,77,1593,2017-11-07,0.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,1970-01-01 11:15:53
2493,65,1443,2017-11-16,0.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,1970-01-01 10:24:59
2494,20,3472,2017-08-20,0.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,1970-01-01 09:28:35
2495,84,3185,2017-02-09,0.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,1970-01-01 10:38:59
2496,0,3490,2017-03-18,0.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,1970-01-01 10:27:39
2497,83,2883,2017-01-06,1.0,Approved,Solex,Touring,medium,large,2083.94,675.03,1970-01-01 10:06:07
2498,67,1371,2017-03-20,0.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,1970-01-01 10:24:59
2499,34,382,2017-02-23,1.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,1970-01-01 11:16:58
2500,58,346,2017-01-22,0.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,1970-01-01 11:44:55
2501,59,9,2017-05-10,0.0,Approved,Solex,Standard,medium,large,1061.56,733.58,1970-01-01 11:42:52
2502,12,318,2017-10-09,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,1970-01-01 09:36:26
2503,58,408,2017-02-22,0.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,1970-01-01 11:44:55
2504,41,2399,2017-11-16,1.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,1970-01-01 11:11:43
2505,0,858,2017-02-20,0.0,Approved,Solex,Standard,medium,medium,441.49,84.99,1970-01-01 11:23:29
2506,35,1126,2017-01-05,1.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,1970-01-01 09:35:27
2507,64,3042,2017-06-27,0.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,1970-01-01 11:13:30
2508,70,2110,2017-04-06,1.0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,1970-01-01 09:16:04
2509,35,3337,2017-04-24,1.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,1970-01-01 09:52:40
2510,52,837,2017-06-02,1.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,1970-01-01 11:19:39
2511,36,1465,2017-05-30,0.0,Approved,Solex,Standard,low,medium,945.04,507.58,1970-01-01 11:17:52
2512,26,2665,2017-10-08,1.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,1970-01-01 11:43:38
2513,0,289,2017-11-11,0.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,1970-01-01 09:55:07
2514,90,2399,2017-06-21,0.0,Approved,Solex,Standard,low,medium,945.04,507.58,1970-01-01 09:44:12
2515,4,2202,2017-04-28,1.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,1970-01-01 10:37:38
2516,69,851,2017-09-24,1.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,1970-01-01 09:19:12
2517,34,3218,2017-05-05,1.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,1970-01-01 10:30:23
2518,81,857,2017-12-06,1.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,1970-01-01 09:51:10
2519,1,3361,2017-08-25,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,1970-01-01 10:41:22
2520,18,1145,2017-12-17,0.0,Approved,Solex,Standard,medium,medium,575.27,431.45,1970-01-01 09:46:00
2521,91,2560,2017-05-14,0.0,Approved,Solex,Standard,medium,medium,100.35,75.26,1970-01-01 10:06:07
2522,56,272,2017-02-07,1.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,1970-01-01 11:24:07
2523,82,3195,2017-01-04,1.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,1970-01-01 11:43:46
2524,0,2089,2017-02-28,1.0,Approved,Solex,Road,medium,medium,416.98,312.74,1970-01-01 09:52:40
2525,48,1837,2017-08-03,0.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,1970-01-01 11:24:24
2526,0,1922,2017-02-03,0.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,1970-01-01 09:55:07
2527,15,3149,2017-12-08,1.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,1970-01-01 09:29:25
2528,14,2647,2017-12-13,1.0,Approved,Solex,Standard,high,large,1842.92,1105.75,1970-01-01 09:43:16
2529,65,2308,2017-04-05,1.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,1970-01-01 11:51:50
2530,56,1151,2017-10-16,0.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,1970-01-01 11:17:50
2531,58,2142,2017-10-10,1.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,1970-01-01 11:44:55
2532,18,553,2017-06-03,0.0,Approved,Solex,Standard,medium,medium,575.27,431.45,1970-01-01 11:46:44
2533,6,1048,2017-03-14,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,1970-01-01 10:27:39
2534,84,5,2017-05-03,0.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,1970-01-01 10:27:06
2535,88,2872,2017-10-18,0.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,1970-01-01 10:27:06
2536,71,636,2017-12-11,0.0,Approved,Solex,Standard,high,large,1842.92,1105.75,1970-01-01 09:43:16
2537,95,2797,2017-09-02,1.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,1970-01-01 10:33:22
2538,61,2784,2017-08-17,0.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,1970-01-01 11:42:52
2539,73,57,2017-11-22,0.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,1970-01-01 09:17:09
2540,31,291,2017-11-20,1.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,1970-01-01 10:50:31
2541,72,1750,2017-05-31,1.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,1970-01-01 10:47:39
2542,10,3480,2017-01-26,0.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,1970-01-01 11:35:01
2543,75,2490,2017-05-12,0.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,1970-01-01 09:17:09
2544,100,536,2017-11-28,0.0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,1970-01-01 11:38:42
2545,2,1591,2017-07-23,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,1970-01-01 09:19:09
2546,92,1797,2017-02-17,1.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,1970-01-01 10:27:06
2547,99,1919,2017-08-26,0.0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,1970-01-01 09:35:56
2548,48,654,2017-07-19,0.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,1970-01-01 11:37:28
2549,89,473,2017-06-28,1.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,1970-01-01 10:25:39
2550,86,1574,2017-10-16,1.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,1970-01-01 10:27:06
2551,90,2109,2017-04-01,0.0,Approved,Solex,Standard,low,medium,945.04,507.58,1970-01-01 09:52:40
2552,91,2104,2017-05-15,0.0,Approved,Solex,Standard,medium,medium,100.35,75.26,1970-01-01 10:06:07
2553,7,1250,2017-10-01,1.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,1970-01-01 10:37:38
2554,70,1946,2017-01-08,1.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,1970-01-01 11:41:45
2555,62,2388,2017-01-16,1.0,Approved,Solex,Standard,medium,medium,478.16,298.72,1970-01-01 09:29:03
2556,80,2193,2017-02-14,0.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,1970-01-01 11:32:13
2557,69,39,2017-11-26,0.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,1970-01-01 09:24:39
2558,10,3007,2017-07-16,0.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,1970-01-01 11:35:01
2559,59,2435,2017-07-30,1.0,Approved,Solex,Standard,medium,large,1061.56,733.58,1970-01-01 09:29:30
2560,42,2918,2017-10-18,1.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,1970-01-01 10:57:07
2561,0,1942,2017-04-14,1.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,1970-01-01 11:04:40
2562,35,2514,2017-11-14,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,1970-01-01 10:27:39
2563,8,3246,2017-05-11,1.0,Approved,Solex,Road,medium,small,1703.52,1516.13,1970-01-01 10:44:53
2564,18,2495,2017-04-06,0.0,Approved,Solex,Standard,medium,medium,575.27,431.45,1970-01-01 11:29:05
2565,6,3137,2017-08-02,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,1970-01-01 10:27:39
2566,75,2173,2017-02-27,0.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,1970-01-01 10:36:33
2567,28,190,2017-06-06,1.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1970-01-01 09:17:35
2568,58,1473,2017-10-10,1.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,1970-01-01 11:42:25
2569,39,2170,2017-11-16,1.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,1970-01-01 11:12:16
2570,22,3357,2017-07-24,0.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,1970-01-01 09:29:25
2571,78,653,2017-04-19,0.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,1970-01-01 10:31:13
2572,2,593,2017-04-16,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,1970-01-01 11:27:25
2573,27,2109,2017-08-31,1.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,1970-01-01 09:52:40
2574,70,1318,2017-06-20,0.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,1970-01-01 10:36:33
2575,64,1291,2017-07-03,1.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,1970-01-01 11:24:07
2576,72,1763,2017-11-21,1.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,1970-01-01 11:38:42
2577,80,906,2017-05-02,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,1970-01-01 09:24:39
2578,92,3312,2017-08-01,1.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1970-01-01 09:14:19
2579,63,1916,2017-07-18,1.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,1970-01-01 11:51:36
2580,50,99,2017-10-18,1.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,1970-01-01 10:27:48
2581,17,1290,2017-05-09,0.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,1970-01-01 10:06:07
2582,3,173,2017-11-18,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,1970-01-01 11:17:50
2583,3,851,2017-12-21,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,1970-01-01 11:12:16
2584,14,738,2017-09-07,0.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,1970-01-01 10:30:38
2585,9,646,2017-07-07,1.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,1970-01-01 09:29:03
2586,77,1713,2017-12-24,0.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,1970-01-01 11:24:24
2587,30,58,2017-11-13,0.0,Approved,Solex,Standard,high,medium,748.17,448.9,1970-01-01 10:06:01
2588,58,392,2017-08-14,1.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,1970-01-01 11:44:55
2589,10,2136,2017-05-26,0.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,1970-01-01 10:11:08
2590,0,2981,2017-04-09,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,1970-01-01 11:26:07
2591,91,2760,2017-11-14,1.0,Approved,Solex,Standard,medium,medium,100.35,75.26,1970-01-01 10:06:07
2592,30,2046,2017-01-02,1.0,Approved,Solex,Standard,high,medium,748.17,448.9,1970-01-01 11:41:45
2593,31,1874,2017-06-24,0.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,1970-01-01 10:06:07
2594,58,2674,2017-11-16,0.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,1970-01-01 10:20:20
2595,0,2505,2017-12-12,0.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,1970-01-01 10:05:34
2596,45,346,2017-06-18,0.0,Approved,Solex,Standard,medium,medium,441.49,84.99,1970-01-01 09:27:51
2597,50,443,2017-04-28,1.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,1970-01-01 10:06:01
2598,3,2506,2017-02-18,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,1970-01-01 11:26:07
2599,26,1683,2017-07-31,0.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,1970-01-01 09:19:12
2600,84,946,2017-01-21,1.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,1970-01-01 09:24:39
2601,91,46,2017-11-07,1.0,Approved,Solex,Standard,medium,medium,100.35,75.26,1970-01-01 10:13:53
2602,10,347,2017-06-15,0.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,1970-01-01 09:35:56
2603,73,3184,2017-10-07,0.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,1970-01-01 10:47:39
2604,87,344,2017-08-23,1.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,1970-01-01 10:24:59
2605,58,1473,2017-01-04,0.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,1970-01-01 11:24:07
2606,0,1323,2017-04-18,0.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,1970-01-01 10:47:39
2607,0,1912,2017-10-28,0.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,1970-01-01 11:04:40
2608,30,2892,2017-07-07,0.0,Approved,Solex,Standard,high,medium,748.17,448.9,1970-01-01 09:35:27
2609,46,3170,2017-11-16,0.0,Approved,Solex,Standard,low,medium,1289.85,74.51,1970-01-01 10:57:07
2610,83,506,2017-05-07,0.0,Approved,Solex,Touring,medium,large,2083.94,675.03,1970-01-01 11:32:13
2611,78,739,2017-04-18,1.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,1970-01-01 10:36:33
2612,18,1252,2017-08-20,0.0,Approved,Solex,Standard,medium,medium,575.27,431.45,1970-01-01 10:41:22
2613,26,189,2017-03-22,0.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,1970-01-01 09:28:35
2614,67,1230,2017-05-09,1.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,1970-01-01 10:47:39
2616,29,2273,2017-06-06,0.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,1970-01-01 09:24:48
2617,88,795,2017-02-07,0.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,1970-01-01 09:36:26
2619,14,1279,2017-07-19,0.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,1970-01-01 10:30:38
2620,31,1755,2017-04-29,0.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,1970-01-01 10:50:31
2621,10,1214,2017-04-19,0.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,1970-01-01 10:24:59
2622,52,1613,2017-10-01,0.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,1970-01-01 10:20:20
2623,56,2783,2017-06-21,1.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,1970-01-01 11:19:39
2624,18,2498,2017-10-17,0.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,1970-01-01 11:43:46
2625,49,132,2017-12-23,1.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,1970-01-01 10:20:20
2626,10,902,2017-10-16,0.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,1970-01-01 11:35:01
2627,77,2384,2017-05-06,1.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,1970-01-01 11:37:28
2628,83,174,2017-10-23,0.0,Approved,Solex,Touring,medium,large,2083.94,675.03,1970-01-01 11:32:13
2629,95,1773,2017-07-28,1.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,1970-01-01 09:35:56
2630,86,2444,2017-04-16,0.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,1970-01-01 10:28:18
2631,80,1255,2017-10-13,0.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,1970-01-01 09:50:55
2632,8,2534,2017-07-13,1.0,Approved,Solex,Road,medium,small,1703.52,1516.13,1970-01-01 09:19:09
2634,57,151,2017-09-20,1.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1970-01-01 09:49:38
2635,6,249,2017-11-13,0.0,Approved,Solex,Standard,high,medium,748.17,448.9,1970-01-01 09:19:12
2636,77,669,2017-11-27,1.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,1970-01-01 11:15:53
2637,92,1964,2017-04-24,0.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,1970-01-01 10:25:39
2638,83,34,2017-04-07,0.0,Approved,Solex,Touring,medium,large,2083.94,675.03,1970-01-01 11:32:13
2639,0,602,2017-05-17,1.0,Approved,Solex,Standard,medium,medium,100.35,75.26,1970-01-01 10:13:53
2640,20,2183,2017-12-20,0.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,1970-01-01 09:28:35
2641,91,3062,2017-11-14,1.0,Approved,Solex,Standard,medium,medium,100.35,75.26,1970-01-01 10:06:07
2642,100,2986,2017-03-31,0.0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,1970-01-01 09:16:04
2643,42,2705,2017-12-28,1.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,1970-01-01 10:58:46
2644,38,269,2017-07-15,0.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,1970-01-01 11:12:16
2645,14,3172,2017-08-04,1.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,1970-01-01 10:30:38
2646,3,576,2017-10-30,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,1970-01-01 10:37:38
2649,66,1689,2017-08-16,1.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,1970-01-01 11:13:30
2650,100,2205,2017-07-13,1.0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,1970-01-01 09:16:04
2651,69,240,2017-04-09,0.0,Cancelled,Norco Bicycles,Road,medium,large,1240.31,795.1,1970-01-01 09:17:09
2652,31,2403,2017-08-02,0.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,1970-01-01 10:50:31
2653,38,3028,2017-11-07,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,1970-01-01 09:14:19
2654,38,1833,2017-01-04,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,1970-01-01 11:17:29
2655,11,2396,2017-04-22,0.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,1970-01-01 10:54:58
